Time(s),Vin(V),Vout(V)
-2.333200E-004,1.05308e+01,9.05348e+00
-2.332900E-004,1.09328e+01,9.25448e+00
-2.332600E-004,1.05308e+01,9.25448e+00
-2.332300E-004,1.05308e+01,9.25448e+00
-2.332000E-004,1.09328e+01,9.05348e+00
-2.331700E-004,1.05308e+01,9.25448e+00
-2.331400E-004,1.09328e+01,9.25448e+00
-2.331100E-004,1.05308e+01,9.25448e+00
-2.330800E-004,1.05308e+01,9.05348e+00
-2.330500E-004,1.05308e+01,9.25448e+00
-2.330200E-004,1.05308e+01,9.05348e+00
-2.329900E-004,1.09328e+01,9.25448e+00
-2.329600E-004,1.01287e+01,9.25448e+00
-2.329300E-004,1.05308e+01,9.25448e+00
-2.329000E-004,1.05308e+01,9.25448e+00
-2.328700E-004,1.05308e+01,9.05348e+00
-2.328400E-004,1.05308e+01,9.25448e+00
-2.328100E-004,1.09328e+01,9.25448e+00
-2.327800E-004,1.09328e+01,9.25448e+00
-2.327500E-004,1.05308e+01,9.25448e+00
-2.327200E-004,1.05308e+01,9.05348e+00
-2.326900E-004,1.05308e+01,9.25448e+00
-2.326600E-004,1.05308e+01,9.05348e+00
-2.326300E-004,1.05308e+01,9.25448e+00
-2.326000E-004,1.05308e+01,9.25448e+00
-2.325700E-004,1.05308e+01,9.05348e+00
-2.325400E-004,1.09328e+01,9.05348e+00
-2.325100E-004,1.05308e+01,9.25448e+00
-2.324800E-004,1.09328e+01,9.05348e+00
-2.324500E-004,1.05308e+01,9.45549e+00
-2.324200E-004,1.09328e+01,9.25448e+00
-2.323900E-004,1.05308e+01,9.05348e+00
-2.323600E-004,1.05308e+01,9.25448e+00
-2.323300E-004,1.05308e+01,9.25448e+00
-2.323000E-004,1.09328e+01,9.25448e+00
-2.322700E-004,1.05308e+01,9.25448e+00
-2.322400E-004,1.09328e+01,9.25448e+00
-2.322100E-004,1.09328e+01,9.25448e+00
-2.321800E-004,1.05308e+01,9.25448e+00
-2.321500E-004,1.05308e+01,9.05348e+00
-2.321200E-004,1.05308e+01,9.25448e+00
-2.320900E-004,1.05308e+01,9.05348e+00
-2.320600E-004,1.05308e+01,9.25448e+00
-2.320300E-004,1.09328e+01,9.25448e+00
-2.320000E-004,1.09328e+01,9.25448e+00
-2.319700E-004,1.05308e+01,9.25448e+00
-2.319400E-004,1.05308e+01,9.25448e+00
-2.319100E-004,1.05308e+01,9.25448e+00
-2.318800E-004,1.05308e+01,9.25448e+00
-2.318500E-004,1.09328e+01,9.25448e+00
-2.318200E-004,1.05308e+01,9.25448e+00
-2.317900E-004,1.05308e+01,9.05348e+00
-2.317600E-004,1.05308e+01,9.05348e+00
-2.317300E-004,1.05308e+01,9.25448e+00
-2.317000E-004,1.05308e+01,9.25448e+00
-2.316700E-004,1.05308e+01,9.25448e+00
-2.316400E-004,1.01287e+01,9.25448e+00
-2.316100E-004,1.05308e+01,9.25448e+00
-2.315800E-004,1.09328e+01,9.25448e+00
-2.315500E-004,1.05308e+01,9.25448e+00
-2.315200E-004,1.09328e+01,9.05348e+00
-2.314900E-004,1.05308e+01,9.25448e+00
-2.314600E-004,1.05308e+01,9.25448e+00
-2.314300E-004,1.05308e+01,9.25448e+00
-2.314000E-004,1.09328e+01,9.25448e+00
-2.313700E-004,1.05308e+01,9.25448e+00
-2.313400E-004,1.05308e+01,9.05348e+00
-2.313100E-004,1.05308e+01,9.25448e+00
-2.312800E-004,1.05308e+01,9.25448e+00
-2.312500E-004,1.05308e+01,9.25448e+00
-2.312200E-004,1.09328e+01,9.05348e+00
-2.311900E-004,1.05308e+01,9.25448e+00
-2.311600E-004,1.05308e+01,9.05348e+00
-2.311300E-004,1.05308e+01,9.25448e+00
-2.311000E-004,1.05308e+01,9.25448e+00
-2.310700E-004,1.05308e+01,9.25448e+00
-2.310400E-004,1.09328e+01,9.25448e+00
-2.310100E-004,1.09328e+01,9.25448e+00
-2.309800E-004,1.05308e+01,9.25448e+00
-2.309500E-004,1.09328e+01,9.05348e+00
-2.309200E-004,1.05308e+01,9.25448e+00
-2.308900E-004,1.09328e+01,9.25448e+00
-2.308600E-004,1.05308e+01,9.05348e+00
-2.308300E-004,1.05308e+01,9.05348e+00
-2.308000E-004,1.09328e+01,9.25448e+00
-2.307700E-004,1.09328e+01,9.25448e+00
-2.307400E-004,1.05308e+01,9.25448e+00
-2.307100E-004,1.09328e+01,9.05348e+00
-2.306800E-004,1.09328e+01,9.25448e+00
-2.306500E-004,1.05308e+01,9.25448e+00
-2.306200E-004,1.05308e+01,9.25448e+00
-2.305900E-004,1.09328e+01,9.05348e+00
-2.305600E-004,1.05308e+01,9.05348e+00
-2.305300E-004,1.05308e+01,9.25448e+00
-2.305000E-004,1.05308e+01,9.25448e+00
-2.304700E-004,1.09328e+01,9.05348e+00
-2.304400E-004,1.05308e+01,9.05348e+00
-2.304100E-004,1.05308e+01,9.25448e+00
-2.303800E-004,1.09328e+01,9.25448e+00
-2.303500E-004,1.05308e+01,9.25448e+00
-2.303200E-004,1.05308e+01,9.05348e+00
-2.302900E-004,1.05308e+01,9.25448e+00
-2.302600E-004,1.09328e+01,9.25448e+00
-2.302300E-004,1.05308e+01,9.25448e+00
-2.302000E-004,1.09328e+01,9.25448e+00
-2.301700E-004,1.01287e+01,9.25448e+00
-2.301400E-004,1.05308e+01,9.05348e+00
-2.301100E-004,1.05308e+01,9.25448e+00
-2.300800E-004,1.05308e+01,9.25448e+00
-2.300500E-004,1.05308e+01,9.25448e+00
-2.300200E-004,1.09328e+01,9.25448e+00
-2.299900E-004,1.05308e+01,9.25448e+00
-2.299600E-004,1.05308e+01,9.05348e+00
-2.299300E-004,1.05308e+01,9.25448e+00
-2.299000E-004,1.05308e+01,9.25448e+00
-2.298700E-004,1.05308e+01,9.25448e+00
-2.298400E-004,1.01287e+01,9.25448e+00
-2.298100E-004,1.05308e+01,9.25448e+00
-2.297800E-004,1.05308e+01,9.25448e+00
-2.297500E-004,1.05308e+01,9.25448e+00
-2.297200E-004,1.05308e+01,9.05348e+00
-2.296900E-004,1.09328e+01,9.05348e+00
-2.296600E-004,1.05308e+01,9.25448e+00
-2.296300E-004,1.05308e+01,9.25448e+00
-2.296000E-004,1.09328e+01,9.25448e+00
-2.295700E-004,1.09328e+01,9.25448e+00
-2.295400E-004,1.05308e+01,9.25448e+00
-2.295100E-004,1.05308e+01,9.25448e+00
-2.294800E-004,1.05308e+01,9.45549e+00
-2.294500E-004,1.05308e+01,9.25448e+00
-2.294200E-004,1.05308e+01,9.25448e+00
-2.293900E-004,1.05308e+01,9.25448e+00
-2.293600E-004,1.09328e+01,9.25448e+00
-2.293300E-004,1.05308e+01,9.25448e+00
-2.293000E-004,1.09328e+01,9.25448e+00
-2.292700E-004,1.05308e+01,9.25448e+00
-2.292400E-004,1.05308e+01,9.25448e+00
-2.292100E-004,1.05308e+01,9.25448e+00
-2.291800E-004,1.09328e+01,9.25448e+00
-2.291500E-004,1.01287e+01,9.25448e+00
-2.291200E-004,1.09328e+01,9.05348e+00
-2.290900E-004,1.05308e+01,9.25448e+00
-2.290600E-004,1.05308e+01,9.25448e+00
-2.290300E-004,1.09328e+01,9.25448e+00
-2.290000E-004,1.05308e+01,9.25448e+00
-2.289700E-004,1.09328e+01,9.25448e+00
-2.289400E-004,1.05308e+01,9.25448e+00
-2.289100E-004,1.05308e+01,9.25448e+00
-2.288800E-004,1.05308e+01,9.25448e+00
-2.288500E-004,1.09328e+01,9.25448e+00
-2.288200E-004,1.09328e+01,9.25448e+00
-2.287900E-004,1.09328e+01,9.25448e+00
-2.287600E-004,1.09328e+01,9.25448e+00
-2.287300E-004,1.09328e+01,9.25448e+00
-2.287000E-004,1.05308e+01,9.25448e+00
-2.286700E-004,1.09328e+01,9.45549e+00
-2.286400E-004,1.09328e+01,9.25448e+00
-2.286100E-004,1.09328e+01,9.25448e+00
-2.285800E-004,1.09328e+01,9.25448e+00
-2.285500E-004,1.09328e+01,9.25448e+00
-2.285200E-004,1.05308e+01,9.25448e+00
-2.284900E-004,1.05308e+01,9.25448e+00
-2.284600E-004,1.09328e+01,9.25448e+00
-2.284300E-004,1.09328e+01,9.25448e+00
-2.284000E-004,1.09328e+01,9.05348e+00
-2.283700E-004,1.09328e+01,9.25448e+00
-2.283400E-004,1.05308e+01,9.25448e+00
-2.283100E-004,1.09328e+01,9.25448e+00
-2.282800E-004,1.09328e+01,9.25448e+00
-2.282500E-004,1.05308e+01,9.25448e+00
-2.282200E-004,1.09328e+01,9.25448e+00
-2.281900E-004,1.05308e+01,9.05348e+00
-2.281600E-004,1.05308e+01,9.25448e+00
-2.281300E-004,1.05308e+01,9.25448e+00
-2.281000E-004,1.05308e+01,9.25448e+00
-2.280700E-004,1.09328e+01,9.25448e+00
-2.280400E-004,1.09328e+01,9.25448e+00
-2.280100E-004,1.05308e+01,9.25448e+00
-2.279800E-004,1.05308e+01,9.25448e+00
-2.279500E-004,1.05308e+01,9.25448e+00
-2.279200E-004,1.05308e+01,9.25448e+00
-2.278900E-004,1.05308e+01,9.25448e+00
-2.278600E-004,1.09328e+01,9.25448e+00
-2.278300E-004,1.05308e+01,9.25448e+00
-2.278000E-004,1.05308e+01,9.25448e+00
-2.277700E-004,1.09328e+01,9.25448e+00
-2.277400E-004,1.05308e+01,9.05348e+00
-2.277100E-004,1.09328e+01,9.25448e+00
-2.276800E-004,1.05308e+01,9.25448e+00
-2.276500E-004,1.05308e+01,9.25448e+00
-2.276200E-004,1.09328e+01,9.45549e+00
-2.275900E-004,1.05308e+01,9.25448e+00
-2.275600E-004,1.05308e+01,9.05348e+00
-2.275300E-004,1.09328e+01,9.25448e+00
-2.275000E-004,1.05308e+01,9.25448e+00
-2.274700E-004,1.09328e+01,9.25448e+00
-2.274400E-004,1.05308e+01,9.25448e+00
-2.274100E-004,1.05308e+01,9.25448e+00
-2.273800E-004,1.05308e+01,9.25448e+00
-2.273500E-004,1.05308e+01,9.25448e+00
-2.273200E-004,1.05308e+01,9.05348e+00
-2.272900E-004,1.05308e+01,9.25448e+00
-2.272600E-004,1.05308e+01,9.25448e+00
-2.272300E-004,1.05308e+01,9.45549e+00
-2.272000E-004,1.05308e+01,9.25448e+00
-2.271700E-004,1.05308e+01,9.25448e+00
-2.271400E-004,1.09328e+01,9.45549e+00
-2.271100E-004,1.05308e+01,9.25448e+00
-2.270800E-004,1.09328e+01,9.25448e+00
-2.270500E-004,1.09328e+01,9.25448e+00
-2.270200E-004,1.09328e+01,9.25448e+00
-2.269900E-004,1.09328e+01,9.25448e+00
-2.269600E-004,1.05308e+01,9.25448e+00
-2.269300E-004,1.05308e+01,9.25448e+00
-2.269000E-004,1.05308e+01,9.25448e+00
-2.268700E-004,1.05308e+01,9.25448e+00
-2.268400E-004,1.09328e+01,9.25448e+00
-2.268100E-004,1.05308e+01,9.05348e+00
-2.267800E-004,1.05308e+01,9.25448e+00
-2.267500E-004,1.09328e+01,9.25448e+00
-2.267200E-004,1.09328e+01,9.05348e+00
-2.266900E-004,1.09328e+01,9.25448e+00
-2.266600E-004,1.05308e+01,9.25448e+00
-2.266300E-004,1.05308e+01,9.25448e+00
-2.266000E-004,1.05308e+01,9.25448e+00
-2.265700E-004,1.09328e+01,9.25448e+00
-2.265400E-004,1.09328e+01,9.05348e+00
-2.265100E-004,1.05308e+01,9.25448e+00
-2.264800E-004,1.09328e+01,9.25448e+00
-2.264500E-004,1.05308e+01,9.25448e+00
-2.264200E-004,1.09328e+01,9.25448e+00
-2.263900E-004,1.05308e+01,9.25448e+00
-2.263600E-004,1.05308e+01,9.45549e+00
-2.263300E-004,1.09328e+01,9.25448e+00
-2.263000E-004,1.05308e+01,9.25448e+00
-2.262700E-004,1.09328e+01,9.25448e+00
-2.262400E-004,1.05308e+01,9.25448e+00
-2.262100E-004,1.09328e+01,9.25448e+00
-2.261800E-004,1.09328e+01,9.25448e+00
-2.261500E-004,1.09328e+01,9.05348e+00
-2.261200E-004,1.05308e+01,9.25448e+00
-2.260900E-004,1.05308e+01,9.25448e+00
-2.260600E-004,1.09328e+01,9.25448e+00
-2.260300E-004,1.09328e+01,9.05348e+00
-2.260000E-004,1.09328e+01,9.25448e+00
-2.259700E-004,1.09328e+01,9.45549e+00
-2.259400E-004,1.05308e+01,9.25448e+00
-2.259100E-004,1.09328e+01,9.25448e+00
-2.258800E-004,1.05308e+01,9.05348e+00
-2.258500E-004,1.09328e+01,9.25448e+00
-2.258200E-004,1.09328e+01,9.25448e+00
-2.257900E-004,1.09328e+01,9.25448e+00
-2.257600E-004,1.05308e+01,9.25448e+00
-2.257300E-004,1.09328e+01,9.25448e+00
-2.257000E-004,1.05308e+01,9.25448e+00
-2.256700E-004,1.09328e+01,9.05348e+00
-2.256400E-004,1.05308e+01,9.05348e+00
-2.256100E-004,1.05308e+01,9.25448e+00
-2.255800E-004,1.09328e+01,9.25448e+00
-2.255500E-004,1.05308e+01,9.25448e+00
-2.255200E-004,1.05308e+01,9.25448e+00
-2.254900E-004,1.05308e+01,9.25448e+00
-2.254600E-004,1.05308e+01,9.25448e+00
-2.254300E-004,1.05308e+01,9.25448e+00
-2.254000E-004,1.09328e+01,9.25448e+00
-2.253700E-004,1.05308e+01,9.05348e+00
-2.253400E-004,1.05308e+01,9.25448e+00
-2.253100E-004,1.09328e+01,9.25448e+00
-2.252800E-004,1.09328e+01,9.25448e+00
-2.252500E-004,1.05308e+01,9.25448e+00
-2.252200E-004,1.09328e+01,9.25448e+00
-2.251900E-004,1.05308e+01,9.25448e+00
-2.251600E-004,1.05308e+01,9.25448e+00
-2.251300E-004,1.09328e+01,9.25448e+00
-2.251000E-004,1.09328e+01,9.25448e+00
-2.250700E-004,1.05308e+01,9.25448e+00
-2.250400E-004,1.05308e+01,9.25448e+00
-2.250100E-004,1.05308e+01,9.25448e+00
-2.249800E-004,1.09328e+01,9.25448e+00
-2.249500E-004,1.09328e+01,9.25448e+00
-2.249200E-004,1.09328e+01,9.25448e+00
-2.248900E-004,1.09328e+01,9.25448e+00
-2.248600E-004,1.05308e+01,9.45549e+00
-2.248300E-004,1.05308e+01,9.25448e+00
-2.248000E-004,1.09328e+01,9.25448e+00
-2.247700E-004,1.09328e+01,9.25448e+00
-2.247400E-004,1.05308e+01,9.25448e+00
-2.247100E-004,1.05308e+01,9.25448e+00
-2.246800E-004,1.09328e+01,9.05348e+00
-2.246500E-004,1.05308e+01,9.25448e+00
-2.246200E-004,1.05308e+01,9.25448e+00
-2.245900E-004,1.05308e+01,9.25448e+00
-2.245600E-004,1.05308e+01,9.25448e+00
-2.245300E-004,1.05308e+01,9.25448e+00
-2.245000E-004,1.05308e+01,9.25448e+00
-2.244700E-004,1.09328e+01,9.25448e+00
-2.244400E-004,1.09328e+01,9.25448e+00
-2.244100E-004,1.09328e+01,9.25448e+00
-2.243800E-004,1.09328e+01,9.25448e+00
-2.243500E-004,1.05308e+01,9.25448e+00
-2.243200E-004,1.05308e+01,9.25448e+00
-2.242900E-004,1.09328e+01,9.45549e+00
-2.242600E-004,1.09328e+01,9.25448e+00
-2.242300E-004,1.05308e+01,9.25448e+00
-2.242000E-004,1.09328e+01,9.25448e+00
-2.241700E-004,1.05308e+01,9.25448e+00
-2.241400E-004,1.05308e+01,9.25448e+00
-2.241100E-004,1.05308e+01,9.25448e+00
-2.240800E-004,1.09328e+01,9.45549e+00
-2.240500E-004,1.05308e+01,9.25448e+00
-2.240200E-004,1.05308e+01,9.45549e+00
-2.239900E-004,1.09328e+01,9.25448e+00
-2.239600E-004,1.09328e+01,9.25448e+00
-2.239300E-004,1.05308e+01,9.25448e+00
-2.239000E-004,1.09328e+01,9.25448e+00
-2.238700E-004,1.09328e+01,9.25448e+00
-2.238400E-004,1.09328e+01,9.45549e+00
-2.238100E-004,1.05308e+01,9.25448e+00
-2.237800E-004,1.05308e+01,9.25448e+00
-2.237500E-004,1.09328e+01,9.25448e+00
-2.237200E-004,1.09328e+01,9.25448e+00
-2.236900E-004,1.05308e+01,9.05348e+00
-2.236600E-004,1.09328e+01,9.25448e+00
-2.236300E-004,1.05308e+01,9.25448e+00
-2.236000E-004,1.09328e+01,9.25448e+00
-2.235700E-004,1.05308e+01,9.25448e+00
-2.235400E-004,1.05308e+01,9.25448e+00
-2.235100E-004,1.09328e+01,9.25448e+00
-2.234800E-004,1.05308e+01,9.45549e+00
-2.234500E-004,1.05308e+01,9.25448e+00
-2.234200E-004,1.09328e+01,9.25448e+00
-2.233900E-004,1.05308e+01,9.25448e+00
-2.233600E-004,1.09328e+01,9.25448e+00
-2.233300E-004,1.09328e+01,9.25448e+00
-2.233000E-004,1.05308e+01,9.25448e+00
-2.232700E-004,1.05308e+01,9.05348e+00
-2.232400E-004,1.09328e+01,9.25448e+00
-2.232100E-004,1.05308e+01,9.25448e+00
-2.231800E-004,1.05308e+01,9.45549e+00
-2.231500E-004,1.05308e+01,9.25448e+00
-2.231200E-004,1.09328e+01,9.45549e+00
-2.230900E-004,1.09328e+01,9.25448e+00
-2.230600E-004,1.09328e+01,9.45549e+00
-2.230300E-004,1.09328e+01,9.25448e+00
-2.230000E-004,1.05308e+01,9.25448e+00
-2.229700E-004,1.05308e+01,9.25448e+00
-2.229400E-004,1.09328e+01,9.25448e+00
-2.229100E-004,1.09328e+01,9.25448e+00
-2.228800E-004,1.05308e+01,9.25448e+00
-2.228500E-004,1.09328e+01,9.25448e+00
-2.228200E-004,1.05308e+01,9.45549e+00
-2.227900E-004,1.09328e+01,9.05348e+00
-2.227600E-004,1.09328e+01,9.25448e+00
-2.227300E-004,1.05308e+01,9.25448e+00
-2.227000E-004,1.05308e+01,9.25448e+00
-2.226700E-004,1.05308e+01,9.25448e+00
-2.226400E-004,1.09328e+01,9.25448e+00
-2.226100E-004,1.05308e+01,9.25448e+00
-2.225800E-004,1.09328e+01,9.25448e+00
-2.225500E-004,1.05308e+01,9.25448e+00
-2.225200E-004,1.09328e+01,9.25448e+00
-2.224900E-004,1.05308e+01,9.25448e+00
-2.224600E-004,1.09328e+01,9.25448e+00
-2.224300E-004,1.09328e+01,9.25448e+00
-2.224000E-004,1.05308e+01,9.45549e+00
-2.223700E-004,1.09328e+01,9.25448e+00
-2.223400E-004,1.05308e+01,9.25448e+00
-2.223100E-004,1.05308e+01,9.45549e+00
-2.222800E-004,1.09328e+01,9.25448e+00
-2.222500E-004,1.05308e+01,9.25448e+00
-2.222200E-004,1.09328e+01,9.45549e+00
-2.221900E-004,1.09328e+01,9.25448e+00
-2.221600E-004,1.09328e+01,9.25448e+00
-2.221300E-004,1.09328e+01,9.25448e+00
-2.221000E-004,1.09328e+01,9.05348e+00
-2.220700E-004,1.09328e+01,9.25448e+00
-2.220400E-004,1.05308e+01,9.25448e+00
-2.220100E-004,1.05308e+01,9.25448e+00
-2.219800E-004,1.05308e+01,9.25448e+00
-2.219500E-004,1.09328e+01,9.25448e+00
-2.219200E-004,1.05308e+01,9.25448e+00
-2.218900E-004,1.05308e+01,9.25448e+00
-2.218600E-004,1.09328e+01,9.25448e+00
-2.218300E-004,1.05308e+01,9.25448e+00
-2.218000E-004,1.05308e+01,9.25448e+00
-2.217700E-004,1.05308e+01,9.25448e+00
-2.217400E-004,1.09328e+01,9.25448e+00
-2.217100E-004,1.05308e+01,9.45549e+00
-2.216800E-004,1.05308e+01,9.25448e+00
-2.216500E-004,1.05308e+01,9.25448e+00
-2.216200E-004,1.09328e+01,9.25448e+00
-2.215900E-004,1.05308e+01,9.25448e+00
-2.215600E-004,1.05308e+01,9.25448e+00
-2.215300E-004,1.05308e+01,9.25448e+00
-2.215000E-004,1.05308e+01,9.25448e+00
-2.214700E-004,1.09328e+01,9.45549e+00
-2.214400E-004,1.09328e+01,9.45549e+00
-2.214100E-004,1.09328e+01,9.25448e+00
-2.213800E-004,1.09328e+01,9.25448e+00
-2.213500E-004,1.05308e+01,9.25448e+00
-2.213200E-004,1.05308e+01,9.25448e+00
-2.212900E-004,1.05308e+01,9.25448e+00
-2.212600E-004,1.09328e+01,9.25448e+00
-2.212300E-004,1.09328e+01,9.25448e+00
-2.212000E-004,1.09328e+01,9.25448e+00
-2.211700E-004,1.09328e+01,9.25448e+00
-2.211400E-004,1.09328e+01,9.25448e+00
-2.211100E-004,1.09328e+01,9.25448e+00
-2.210800E-004,1.09328e+01,9.05348e+00
-2.210500E-004,1.05308e+01,9.25448e+00
-2.210200E-004,1.05308e+01,9.25448e+00
-2.209900E-004,1.05308e+01,9.25448e+00
-2.209600E-004,1.05308e+01,9.25448e+00
-2.209300E-004,1.09328e+01,9.25448e+00
-2.209000E-004,1.05308e+01,9.45549e+00
-2.208700E-004,1.05308e+01,9.25448e+00
-2.208400E-004,1.05308e+01,9.25448e+00
-2.208100E-004,1.05308e+01,9.45549e+00
-2.207800E-004,1.05308e+01,9.25448e+00
-2.207500E-004,1.09328e+01,9.25448e+00
-2.207200E-004,1.09328e+01,9.25448e+00
-2.206900E-004,1.05308e+01,9.25448e+00
-2.206600E-004,1.09328e+01,9.45549e+00
-2.206300E-004,1.05308e+01,9.45549e+00
-2.206000E-004,1.05308e+01,9.25448e+00
-2.205700E-004,1.05308e+01,9.25448e+00
-2.205400E-004,1.09328e+01,9.25448e+00
-2.205100E-004,1.05308e+01,9.45549e+00
-2.204800E-004,1.09328e+01,9.45549e+00
-2.204500E-004,1.05308e+01,9.25448e+00
-2.204200E-004,1.05308e+01,9.25448e+00
-2.203900E-004,1.09328e+01,9.25448e+00
-2.203600E-004,1.09328e+01,9.25448e+00
-2.203300E-004,1.09328e+01,9.25448e+00
-2.203000E-004,1.09328e+01,9.45549e+00
-2.202700E-004,1.05308e+01,9.25448e+00
-2.202400E-004,1.05308e+01,9.25448e+00
-2.202100E-004,1.05308e+01,9.25448e+00
-2.201800E-004,1.05308e+01,9.45549e+00
-2.201500E-004,1.05308e+01,9.45549e+00
-2.201200E-004,1.05308e+01,9.25448e+00
-2.200900E-004,1.05308e+01,9.25448e+00
-2.200600E-004,1.05308e+01,9.25448e+00
-2.200300E-004,1.09328e+01,9.25448e+00
-2.200000E-004,1.09328e+01,9.45549e+00
-2.199700E-004,1.05308e+01,9.25448e+00
-2.199400E-004,1.05308e+01,9.25448e+00
-2.199100E-004,1.09328e+01,9.45549e+00
-2.198800E-004,1.05308e+01,9.25448e+00
-2.198500E-004,1.09328e+01,9.25448e+00
-2.198200E-004,1.05308e+01,9.25448e+00
-2.197900E-004,1.05308e+01,9.25448e+00
-2.197600E-004,1.09328e+01,9.25448e+00
-2.197300E-004,1.09328e+01,9.25448e+00
-2.197000E-004,1.05308e+01,9.05348e+00
-2.196700E-004,1.05308e+01,9.25448e+00
-2.196400E-004,1.05308e+01,9.25448e+00
-2.196100E-004,1.09328e+01,9.25448e+00
-2.195800E-004,1.05308e+01,9.25448e+00
-2.195500E-004,1.09328e+01,9.25448e+00
-2.195200E-004,1.05308e+01,9.25448e+00
-2.194900E-004,1.09328e+01,9.25448e+00
-2.194600E-004,1.09328e+01,9.45549e+00
-2.194300E-004,1.05308e+01,9.05348e+00
-2.194000E-004,1.09328e+01,9.25448e+00
-2.193700E-004,1.05308e+01,9.25448e+00
-2.193400E-004,1.05308e+01,9.25448e+00
-2.193100E-004,1.05308e+01,9.25448e+00
-2.192800E-004,1.09328e+01,9.25448e+00
-2.192500E-004,1.09328e+01,9.25448e+00
-2.192200E-004,1.09328e+01,9.25448e+00
-2.191900E-004,1.09328e+01,9.25448e+00
-2.191600E-004,1.09328e+01,9.45549e+00
-2.191300E-004,1.13348e+01,9.25448e+00
-2.191000E-004,1.09328e+01,9.45549e+00
-2.190700E-004,1.05308e+01,9.25448e+00
-2.190400E-004,1.09328e+01,9.25448e+00
-2.190100E-004,1.05308e+01,9.45549e+00
-2.189800E-004,1.09328e+01,9.25448e+00
-2.189500E-004,1.09328e+01,9.25448e+00
-2.189200E-004,1.09328e+01,9.25448e+00
-2.188900E-004,1.05308e+01,9.25448e+00
-2.188600E-004,1.05308e+01,9.25448e+00
-2.188300E-004,1.05308e+01,9.25448e+00
-2.188000E-004,1.05308e+01,9.45549e+00
-2.187700E-004,1.09328e+01,9.25448e+00
-2.187400E-004,1.09328e+01,9.25448e+00
-2.187100E-004,1.09328e+01,9.25448e+00
-2.186800E-004,1.05308e+01,9.45549e+00
-2.186500E-004,1.05308e+01,9.25448e+00
-2.186200E-004,1.05308e+01,9.25448e+00
-2.185900E-004,1.09328e+01,9.45549e+00
-2.185600E-004,1.05308e+01,9.25448e+00
-2.185300E-004,1.09328e+01,9.45549e+00
-2.185000E-004,1.05308e+01,9.45549e+00
-2.184700E-004,1.05308e+01,9.25448e+00
-2.184400E-004,1.09328e+01,9.25448e+00
-2.184100E-004,1.05308e+01,9.25448e+00
-2.183800E-004,1.05308e+01,9.25448e+00
-2.183500E-004,1.09328e+01,9.25448e+00
-2.183200E-004,1.09328e+01,9.25448e+00
-2.182900E-004,1.05308e+01,9.25448e+00
-2.182600E-004,1.05308e+01,9.25448e+00
-2.182300E-004,1.09328e+01,9.45549e+00
-2.182000E-004,1.05308e+01,9.45549e+00
-2.181700E-004,1.05308e+01,9.45549e+00
-2.181400E-004,1.05308e+01,9.45549e+00
-2.181100E-004,1.05308e+01,9.45549e+00
-2.180800E-004,1.05308e+01,9.45549e+00
-2.180500E-004,1.05308e+01,9.25448e+00
-2.180200E-004,1.05308e+01,9.25448e+00
-2.179900E-004,1.05308e+01,9.45549e+00
-2.179600E-004,1.05308e+01,9.25448e+00
-2.179300E-004,1.09328e+01,9.25448e+00
-2.179000E-004,1.05308e+01,9.45549e+00
-2.178700E-004,1.05308e+01,9.25448e+00
-2.178400E-004,1.05308e+01,9.25448e+00
-2.178100E-004,1.09328e+01,9.25448e+00
-2.177800E-004,1.09328e+01,9.25448e+00
-2.177500E-004,1.09328e+01,9.25448e+00
-2.177200E-004,1.09328e+01,9.45549e+00
-2.176900E-004,1.09328e+01,9.25448e+00
-2.176600E-004,1.05308e+01,9.45549e+00
-2.176300E-004,1.09328e+01,9.25448e+00
-2.176000E-004,1.09328e+01,9.25448e+00
-2.175700E-004,1.05308e+01,9.45549e+00
-2.175400E-004,1.05308e+01,9.25448e+00
-2.175100E-004,1.05308e+01,9.25448e+00
-2.174800E-004,1.05308e+01,9.25448e+00
-2.174500E-004,1.05308e+01,9.25448e+00
-2.174200E-004,1.09328e+01,9.45549e+00
-2.173900E-004,1.05308e+01,9.25448e+00
-2.173600E-004,1.09328e+01,9.25448e+00
-2.173300E-004,1.09328e+01,9.45549e+00
-2.173000E-004,1.09328e+01,9.45549e+00
-2.172700E-004,1.09328e+01,9.45549e+00
-2.172400E-004,1.05308e+01,9.25448e+00
-2.172100E-004,1.05308e+01,9.25448e+00
-2.171800E-004,1.09328e+01,9.25448e+00
-2.171500E-004,1.05308e+01,9.25448e+00
-2.171200E-004,1.05308e+01,9.45549e+00
-2.170900E-004,1.09328e+01,9.45549e+00
-2.170600E-004,1.05308e+01,9.45549e+00
-2.170300E-004,1.09328e+01,9.45549e+00
-2.170000E-004,1.05308e+01,9.25448e+00
-2.169700E-004,1.05308e+01,9.25448e+00
-2.169400E-004,1.09328e+01,9.45549e+00
-2.169100E-004,1.05308e+01,9.45549e+00
-2.168800E-004,1.09328e+01,9.25448e+00
-2.168500E-004,1.05308e+01,9.45549e+00
-2.168200E-004,1.05308e+01,9.45549e+00
-2.167900E-004,1.05308e+01,9.45549e+00
-2.167600E-004,1.05308e+01,9.45549e+00
-2.167300E-004,1.05308e+01,9.25448e+00
-2.167000E-004,1.09328e+01,9.45549e+00
-2.166700E-004,1.09328e+01,9.25448e+00
-2.166400E-004,1.05308e+01,9.25448e+00
-2.166100E-004,1.09328e+01,9.25448e+00
-2.165800E-004,1.09328e+01,9.45549e+00
